user_id,item_id,recommend,coincide
76561198087000982,570,True,False
abcddbca,434110,True,False
76561198315999327,285900,False,False
76561198025330151,218230,True,False
76561198088745442,4000,True,False
76561198072850898,427520,True,False
76561198066506757,42910,True,False
76561198066506757,218620,True,False
76561198073942894,322170,True,False
76561198326180109,730,True,False
Momijio,224260,True,False
flame1312,377160,False,False
flame1312,359550,True,False
flame1312,346110,True,False
flame1312,234190,True,False
flame1312,211820,True,False
flame1312,301520,True,False
flame1312,304930,True,False
flame1312,209870,True,False
76561198025910899,261640,True,False
76561198078763729,1250,True,False
76561198078763729,570,True,False
76561198078155892,730,True,False
migrated,620,True,False
migrated,274190,True,False
76561198006550034,404011,False,False
mazkg,4000,True,False
mazkg,730,True,False
mazkg,218620,True,False
76561198046906455,275850,False,False
76561198046906455,330390,True,False
76561198046906455,274310,True,False
moon910,319630,True,False
76561198079882851,252490,False,False
76561198079882851,570,True,False
76561198079882851,67370,True,False
76561198084001780,265210,True,False
jeffyusohansam,570,True,False
jeffyusohansam,319630,True,False
jeffyusohansam,250900,True,False
76561198056747623,221100,True,False
76561198056747623,214490,True,False
76561198064148060,412880,True,False
jerrygetajob,271590,True,False
jerrygetajob,237930,True,False
jerrygetajob,247660,True,False
anonymoosebrony,24200,False,False
anonymoosebrony,333980,True,False
anonymoosebrony,253980,False,False
anonymoosebrony,301910,False,False
anonymoosebrony,319630,True,False
anonymoosebrony,313120,False,False
anonymoosebrony,209370,True,False
anonymoosebrony,203810,True,False
anonymoosebrony,50130,True,False
76561198051567275,319050,True,False
76561198051567275,301520,False,False
76561198068809841,252950,True,False
76561198041971225,219150,True,False
76561198041971225,205100,False,False
76561198056265599,72850,True,False
76561198056265599,319510,True,False
76561198064283266,282440,True,False
76561198052118118,248710,False,False
76561198052118118,43160,True,False
76561198052118118,224820,True,False
76561198052118118,219740,True,False
76561198052118118,3370,True,False
76561198052118118,236430,True,False
76561198052118118,570,True,False
76561198052118118,261030,False,False
76561198052118118,236370,True,False
76561198052118118,271944,True,False
morristein,570,True,False
morristein,105600,True,False
TheSquirrelflightgaming,440,True,False
76561198079803067,440,True,False
76561198079803067,230410,True,False
76561198079803067,200260,True,False
76561198079803067,49520,True,False
BlooperDooper,730,True,False
influxx,252950,True,False
influxx,730,True,False
76561198034277356,289760,True,False
76561198034277356,230410,True,False
76561198034277356,440,False,False
76561198034277356,51100,False,False
76561198034277356,107100,True,False
76561198034277356,231160,True,False
76561198034277356,219890,True,False
motev,218620,False,False
76561198077820909,440,True,False
76561198077820909,274190,True,False
76561198077820909,319510,True,False
76561198023381153,274190,True,False
76561198023381153,301910,False,False
76561198013432172,10180,True,False
MOwneZ,105600,True,False
MOwneZ,4000,True,False
hjkld,252950,True,False
Mozness,65980,False,False
Mozness,301640,True,False
Mozness,4000,True,False
Mozness,224540,False,False
Mozness,10180,False,False
Mozness,8930,True,False
Mozness,1250,True,False
Mozness,222880,True,False
mozzie-killer,200050,True,False
mozzie-killer,50300,True,False
mozzie-killer,1520,True,False
mozzie-killer,33930,True,False
misterjr,105600,True,False
misterjr,236450,True,False
76561198064438745,620,True,False
76561198064438745,265930,True,False
theoretical_xp,22100,True,False
theoretical_xp,55040,True,False
76561198071159917,252490,False,False
tanderskaife,218620,False,False
tanderskaife,248610,True,False
76561198069996415,440,True,False
mgooisu,20900,True,False
mgooisu,570,False,False
mgooisu,20920,True,False
mgooisu,72850,True,False
mgooisu,113200,False,False
mgooisu,225080,True,False
Mr_Hentai,211820,True,False
Mr_Hentai,4920,True,False
76561198038335577,207610,True,False
76561198038335577,105600,True,False
Mr_ISH,435870,True,False
Mr_ISH,49520,True,False
Mr_ISH,220200,True,False
Mr_ISH,264710,True,False
76561197998655584,730,False,False
ronnietran,219640,False,False
KingMadness,17740,True,False
KingMadness,48240,False,False
76561198069545441,337320,True,False
76561197995905411,383790,True,False
Assassin53D,285900,True,False
gettingrobbed,207080,False,False
The-Moose,203160,True,False
76561198068186452,417860,True,False
76561198040576691,440,True,False
76561198028407473,34330,True,False
76561198028407473,214950,True,False
76561198063510182,6060,True,False
barrythebreadinspector,293180,True,False
barrythebreadinspector,265930,True,False
barrythebreadinspector,108710,True,False
76561198077602243,311210,False,False
76561198077602243,209160,False,False
GreatShot,730,True,False
GreatShot,4000,False,False
snruby,218620,True,False
snruby,730,True,False
snruby,252950,True,False
fantastic_pootis,440,True,False
fantastic_pootis,304930,True,False
76561198045148009,359870,True,False
76561198045148009,200510,True,False
76561198045148009,239350,True,False
76561198045148009,113200,True,False
76561198083899583,234670,False,False
76561198060407498,570,True,False
76561198060407498,261570,True,False
76561198060407498,230410,True,False
76561198060407498,209650,False,False
qwertybmwh1994,72850,True,False
qwertybmwh1994,43110,True,False
qwertybmwh1994,4500,True,False
qwertybmwh1994,32800,True,False
MrEdskiies,461680,True,False
i_dont_give_a_jacks_ass,620,True,False
i_dont_give_a_jacks_ass,570,True,False
i_dont_give_a_jacks_ass,70,True,False
i_dont_give_a_jacks_ass,50300,True,False
i_dont_give_a_jacks_ass,244810,True,False
bigodo,24240,True,False
bigodo,1250,True,False
bigodo,236430,True,False
bigodo,440,True,False
76561198027828967,337000,True,False
76561198027828967,377160,True,False
76561198027828967,19900,False,False
koongod01,1250,True,False
cc2015,252490,True,False
cc2015,377160,True,False
cc2015,413150,True,False
cc2015,238320,True,False
76561198105743297,204300,True,False
76561198090300952,244850,True,False
76561198090300952,105600,False,False
NOTHING_BUT_STAR_WARS,401650,False,False
NOTHING_BUT_STAR_WARS,261640,True,False
mresprofile,730,True,False
mresprofile,202170,True,False
mresprofile,437220,True,False
76561198098553595,22380,True,False
MrMilitary,239820,True,False
Unskillful_killer,440,True,False
76561198088930910,244850,False,False
279519365,730,True,False
MrAH2010,8930,True,False
MrAle,440,True,False
cliffxd,226700,True,False
ItalianFoddConsumerGaming,244850,True,False
76561198084496260,221100,True,False
76561198084496260,232090,True,False
MrEdIsAHorse,407060,True,False
MrEdIsAHorse,400250,True,False
MrEdIsAHorse,49520,True,False
MrEdIsAHorse,304930,True,False
MrEdIsAHorse,275850,True,False
76561198062490293,208090,True,False
MrGrapeGaming,4000,True,False
MrGrapeGaming,206420,True,False
MrGrapeGaming,221100,True,False
MrGrapeGaming,209160,True,False
mrjosheyhalo,15700,True,False
MRmeohme,437220,True,False
MRmeohme,333930,True,False
MRmeohme,265630,True,False
MRmeohme,440,True,False
MRmeohme,299360,False,False
MRmeohme,730,True,False
MRmeohme,413150,True,False
mrmutantduck,113200,True,False
mrmutantduck,240380,True,False
mrmutantduck,39140,True,False
mrmutantduck,258590,True,False
mrmutantduck,550,True,False
mrmutantduck,4000,True,False
mrmutantduck,363970,True,False
mrmutantduck,427730,True,False
76561198019019838,227680,False,False
76561198087629781,304050,True,False
MOnkeyASS12,220,True,False
TheREDPHOENIX,43110,True,False
76561198045792460,275100,False,False
76561198071111349,265210,True,False
76561198071111349,301640,False,False
mr_non_member,4000,True,False
Noodles4Dayz,4000,True,False
76561198074356093,730,True,False
msoles7,236090,True,False
msoles7,212480,True,False
msoles7,207750,True,False
msoles7,12900,True,False
CreepercraftNZ,271590,False,False
CreepercraftNZ,361290,False,False
CreepercraftNZ,252530,False,False
mtmoss,261530,True,False
mtmoss,252490,True,False
mtmoss,274900,True,False
mtmoss,286100,True,False
mtmoss,265930,True,False
mtmoss,293760,True,False
Muchs,346900,True,False
76561197960877501,234530,False,False
MuellerJ7,72850,True,False
MuellerJ7,11590,True,False
MuellerJ7,6100,False,False
MuellerJ7,202170,False,False
MuellerJ7,324610,False,False
MuellerJ7,239030,True,False
MuellerJ7,251870,True,False
MuellerJ7,291480,False,False
MuellerJ7,8930,True,False
76561198083097986,222880,True,False
76561198050962270,247080,True,False
76561198050962270,440,True,False
76561198050962270,391540,True,False
76561198050962270,105600,True,False
76561198050962270,203770,True,False
76561198050962270,212680,True,False
76561198050962270,304930,True,False
76561198077898598,244850,True,False
76561198077898598,379720,True,False
76561198077898598,51100,False,False
mukanyawest,219640,False,False
mukanyawest,444090,True,False
mukanyawest,730,True,False
mukanyawest,113400,True,False
MumboBros,34900,True,False
MumboBros,40800,True,False
MumboBros,620,True,False
MumboBros,269030,True,False
MumboBros,249550,True,False
fukdahpolice,440,False,False
76561198068189169,301520,True,False
76561198059829512,620,True,False
Murderousbinkie,251570,False,False
Murderousbinkie,8870,True,False
Murdocgreenskin,365670,True,False
Murdocgreenskin,1840,True,False
Murdocgreenskin,224260,True,False
Murdocgreenskin,207610,True,False
Murdocgreenskin,304930,True,False
Murdocgreenskin,206210,True,False
Murdocgreenskin,214850,True,False
Murdocgreenskin,262410,True,False
Murgic,105600,True,False
Murix,2300,True,False
Murix,242760,True,False
Murix,17020,True,False
Murix,50300,True,False
Murix,440,True,False
Murix,270370,True,False
76561197983046427,351090,True,False
76561198049652401,207610,True,False
76561198049652401,221640,True,False
mutiez,213670,True,False
mutiez,730,True,False
mutatedwombat,326160,True,False
mutatedwombat,217100,True,False
mutatedwombat,258520,True,False
mutatedwombat,250620,True,False
mutatedwombat,297350,True,False
mutatedwombat,72850,True,False
mutatedwombat,440,True,False
muwthree,245550,True,False
76561198040960504,20920,True,False
76561198040960504,218230,True,False
76561198098027263,252950,True,False
MXKiN,265930,True,False
MXKiN,331470,True,False
MXKiN,410320,True,False
MXKiN,313740,True,False
76561198031799936,319090,False,False
76561198031799936,233610,True,False
76561198031799936,208090,True,False
76561198031799936,395200,False,False
76561198031799936,384360,True,False
76561198031799936,250900,True,False
76561198092511029,55140,True,False
76561198092511029,270450,True,False
76561198092511029,730,True,False
McWelshmen,304930,True,False
76561198094264350,304050,True,False
76561198094507877,313690,False,False
Standin_Legolas,48700,True,False
76561198181829522,323320,True,False
pandabear6921,34870,True,False
Mysticallbullet57,252490,True,False
Mysticallbullet57,265630,True,False
76561198061830226,22320,True,False
76561198061830226,220,False,False
mythilas,1840,True,False
mythilas,620,True,False
76561198057418960,440,True,False
mini_sentries_everywhere,207140,True,False
mrsirha,306830,False,False
mrsirha,730,True,False
mrsirha,252490,True,False
76561198060438024,440,True,False
NATETHEGOD,281990,True,False
NATETHEGOD,337000,True,False
NATETHEGOD,444560,True,False
NATETHEGOD,225540,True,False
NATETHEGOD,292030,True,False
NATETHEGOD,271590,True,False
76561198055310480,730,True,False
Yichenzbj,4000,True,False
76561197996157332,48220,False,False
Arishaz,10180,True,False
Arishaz,440,True,False
Arishaz,301520,True,False
Arishaz,304930,False,False
Arishaz,104900,True,False
Arishaz,203140,True,False
Arishaz,230410,True,False
Arishaz,730,True,False
ryanirons2,730,True,False
N47H4NI3L,227320,True,False
Ridim201,105600,True,False
morttos,219150,True,False
D3ad3n3,385770,True,False
76561198206561980,323370,True,False
NaigHikariYami,409160,True,False
NaigHikariYami,48700,True,False
RealAdam,730,True,False
76561197961051810,72850,True,False
76561198012258242,238960,True,False
NanoPi,280,True,False
NanoPi,261570,True,False
NanoPi,550,True,False
NanoPi,248310,True,False
NanoPi,268750,True,False
NanoPi,259080,True,False
NanoPi,225260,True,False
NanoPi,29180,True,False
76561198052909583,72850,True,False
Napalm_,219740,True,False
Napalm_,218230,True,False
76561198014177534,234330,False,False
Naranjita3560,12900,True,False
Naranjita3560,4000,True,False
Naranjita3560,730,True,False
Naranjita3560,440,True,False
76561198066254470,239140,True,False
76561198066254470,496920,True,False
76561198066254470,374320,True,False
76561198066254470,238430,False,False
76561198066254470,437900,True,False
76561198066254470,287700,True,False
76561198066254470,570,True,False
76561198066254470,230410,True,False
narrth,252490,True,False
76561198021849809,48700,True,False
diSEMBOWELMENTAU,252950,True,False
BleedingClear,346900,True,False
BleedingClear,363970,True,False
NationalProtocol,259080,True,False
natsudrgneel,391540,True,False
knivesmakemefast,570,True,False
eduardo281,235340,False,False
Jayden2242,47410,True,False
NavisTheNoob,730,False,False
Zewaffleman,202170,True,False
Zewaffleman,287700,True,False
Zewaffleman,440,True,False
Zewaffleman,72850,True,False
Zewaffleman,248310,False,False
Zewaffleman,200710,True,False
nazz223,410670,True,False
nazztic,304930,True,False
76561198025503374,232090,False,False
76561198025503374,201810,False,False
76561197970542592,274940,True,False
76561197970542592,214490,True,False
76561197970542592,260230,True,False
76561198055862537,252490,False,False
NedSilver,263280,True,False
76561198018687985,320,True,False
DonGusto,730,True,False
DonGusto,245550,True,False
76561198081732050,275850,True,False
76561198074301386,265630,True,False
ale_xandao,570,True,False
76561198083293252,257730,True,False
EstGamingGG,218620,True,False
terencemok,218620,True,False
npeppers,236450,True,False
npeppers,40800,True,False
npeppers,241600,True,False
Nemuaus,383870,True,False
Nemuaus,730,True,False
76561198088027331,206420,True,False
TheOneTurino,4000,True,False
TheOneTurino,49520,True,False
TheOneTurino,322330,True,False
TheOneTurino,391540,True,False
Glitchhog,275850,False,False
200220006,218230,True,False
chloejacobsx,252950,True,False
bunnycarrots,219150,True,False
bunnycarrots,550,True,False
bunnycarrots,218620,True,False
76561198131841535,6860,True,False
thetimegoesfastxd77,730,True,False
thetimegoesfastxd77,248170,True,False
thetimegoesfastxd77,262490,True,False
thetimegoesfastxd77,297141,False,False
thetimegoesfastxd77,440,True,False
76561197972017423,200710,True,False
76561197972017423,550,True,False
76561198019970090,286570,False,False
76561198019970090,267600,False,False
76561198049511816,219740,True,False
rickharrisonpawnshop,8190,True,False
rickharrisonpawnshop,407840,False,False
rickharrisonpawnshop,367580,True,False
rickharrisonpawnshop,304930,False,False
rickharrisonpawnshop,303390,True,False
rickharrisonpawnshop,94400,False,False
Newboy65,243470,True,False
Newboy65,227940,True,False
Newboy65,72850,True,False
Newboy65,252490,True,False
76561198065425354,730,True,False
76561198065425354,218620,True,False
Tander09,369200,False,False
210519992016,109600,False,False
210519992016,261820,False,False
210519992016,39120,False,False
210519992016,6060,False,False
210519992016,233450,True,False
sheshenus,322330,True,False
sheshenus,225840,False,False
sheshenus,238460,True,False
sheshenus,550,True,False
76561198115853213,206500,True,False
niceone12345,334230,True,False
76561198040914212,274290,False,False
76561198040914212,310700,True,False
76561198040914212,310070,True,False
76561198040914212,247080,True,False
76561198040914212,257850,True,False
76561198040914212,312630,True,False
76561198040914212,244850,True,False
noizypuppy,221380,True,False
noizypuppy,223810,True,False
mr_pie_nice_cheese,270090,True,False
mr_pie_nice_cheese,204450,True,False
76561198026090080,377160,True,False
76561198026090080,413150,True,False
76561198026090080,570,True,False
76561198068629778,394320,False,False
76561198068629778,307780,False,False
76561198068629778,346110,True,False
76561198068629778,344760,True,False
76561198068629778,321960,True,False
nickflig,440980,True,False
nickflig,322070,True,False
nickflig,441600,False,False
nickflig,218620,False,False
76561198062718030,321360,False,False
76561198062718030,322070,True,False
76561198057944974,49520,True,False
swagking1996,287700,True,False
SECHSACHTACHT,218470,False,False
SECHSACHTACHT,304930,True,False
SECHSACHTACHT,49520,True,False
SECHSACHTACHT,570,True,False
nic2339,107900,False,False
nic2339,355180,True,False
nic2339,222880,True,False
niggadave2,346900,True,False
niggadave2,12100,True,False
76561198057784104,730,True,False
76561198057784104,22370,True,False
night0fdarknes5,570,False,False
ClamALone,440,True,False
76561198120107003,550,True,False
QuenchingAlarm1,20510,True,False
QuenchingAlarm1,4500,True,False
QuenchingAlarm1,400790,True,False
QuenchingAlarm1,218620,True,False
QuenchingAlarm1,221100,True,False
QuenchingAlarm1,286690,True,False
QuenchingAlarm1,391460,False,False
QuenchingAlarm1,107410,True,False
76561198070728917,31290,True,False
76561198033173262,730,True,False
Nikavek,221100,False,False
Nikavek,393380,True,False
Nikavek,222880,True,False
Nikavek,377160,False,False
Nikavek,292030,True,False
Nikavek,25000,True,False
Nikavek,225540,True,False
Underpaidassassin,282070,True,False
TFWUMastab82Sanic,302380,True,False
76561198079521222,313730,True,False
76561198079521222,289460,True,False
76561198081711671,219740,True,False
76561198081711671,207610,True,False
76561198081711671,241930,True,False
76561198036617399,304240,True,False
76561198043464234,11610,True,False
76561198083596903,214190,True,False
76561198092381867,221100,True,False
ozeyeball,227680,False,False
ozeyeball,49520,True,False
ozeyeball,204880,True,False
76561198054581453,730,True,False
76561198054581453,206210,True,False
76561198054581453,440,True,False
76561198078390373,440,True,False
76561198074464808,440,True,False
76561198013059927,48700,True,False
76561198013059927,570,True,False
76561198013059927,219640,True,False
Nipsey,8190,True,False
Nipsey,95400,True,False
Nipsey,230410,True,False
Nipsey,286340,True,False
Nipsey,22380,True,False
Nirvesta,570,True,False
Nishanji,1840,True,False
Nishanji,222880,True,False
Nishanji,730,True,False
76561198085249560,310380,True,False
76561198085249560,208090,True,False
76561198027275511,440,True,False
Ka2Dx,104900,True,False
angia93,570,True,False
angia93,550,False,False
angia93,730,True,False
angia93,201790,True,False
76561198064893805,222880,True,False
76561198064893805,313730,True,False
Deaththunderwolfx,440,True,False
plz2halp,730,True,False
plz2halp,630,True,False
plz2halp,212680,True,False
plz2halp,570,True,False
improm8,247730,False,False
improm8,206210,True,False
improm8,730,True,False
improm8,252950,True,False
improm8,236430,True,False
improm8,223710,True,False
improm8,12220,True,False
improm8,202970,True,False
improm8,217690,True,False
76561198065026562,334040,False,False
DipShiet,237930,True,False
NobleLegend,496920,True,False
NobleLegend,259080,True,False
ustupit,55230,True,False
ustupit,301520,True,False
ustupit,271590,True,False
ustupit,304930,True,False
ustupit,224540,True,False
xXnocommentXx,224540,True,False
xXnocommentXx,63380,True,False
NocturnalPotato,209080,True,False
NocturnalPotato,330570,True,False
NocturnalPotato,236370,True,False
NocturnalPotato,205100,True,False
NocturnalPotato,227680,False,False
NocturnalPotato,355180,True,False
NocturnalPotato,271590,False,False
NocturnalPotato,227700,True,False
NocturnalPotato,328500,True,False
NocturnalPotato,8190,True,False
76561197971330852,440,True,False
76561198081440127,208090,False,False
nogginess,304930,True,False
76561198074722204,268500,True,False
76561198074722204,487280,True,False
2910463,355180,False,False
2910463,382490,False,False
2910463,440,False,False
2910463,550,True,False
2910463,204300,True,False
2910463,301520,False,False
76561198056410587,207610,True,False
76561198012189830,356640,True,False
76561198012189830,221100,True,False
76561198012189830,413150,True,False
76561198012189830,250320,True,False
alphalegion,236510,False,False
76561198033698382,113400,True,False
Shad3Gam3r,440,True,False
Shad3Gam3r,304930,True,False
Shad3Gam3r,242720,False,False
76561198039183543,270550,True,False
76561198065160268,221100,True,False
76561198065160268,273350,True,False
76561198065160268,383870,True,False
76561198088807138,49520,True,False
76561198088807138,244850,True,False
76561198092494600,346110,True,False
Nopeism,271590,True,False
76561197970980141,212010,False,False
76561197970980141,246090,True,False
76561197970980141,206190,True,False
76561197970980141,243950,True,False
76561198050822800,233720,True,False
76561198058536640,221100,True,False
JasonVDZ,242760,True,False
76561198043305211,232090,True,False
coonfag,270150,True,False
coonfag,220240,False,False
coonfag,231430,True,False
coonfag,35450,True,False
obcs,209670,True,False
obcs,72850,True,False
obcs,226700,False,False
SenorcThePie,401810,True,False
SenorcThePie,35140,True,False
SenorcThePie,209000,False,False
SenorcThePie,287700,True,False
SenorcThePie,338400,True,False
SenorcThePie,200260,True,False
76561198066675436,1250,True,False
76561198061905521,400,True,False
76561198024744929,17300,True,False
76561198059977575,274940,True,False
76561198064380004,105600,True,False
76561198064380004,250900,True,False
76561198064380004,241600,True,False
76561198064380004,42910,True,False
soggzillanator,244870,True,False
76561198071480873,250420,True,False
pleaseendmyfuckingsufferingcyka,8930,True,False
pleaseendmyfuckingsufferingcyka,91310,True,False
pleaseendmyfuckingsufferingcyka,4000,True,False
notamericano,221100,True,False
notamericano,270550,True,False
notamericano,48700,True,False
OfficalNotEvenNiNja,252490,True,False
76561198090457112,105600,True,False
76561198079890309,204100,True,False
76561198079890309,262060,True,False
76561198079890309,266510,True,False
76561198079890309,248860,True,False
76561198079890309,226700,True,False
Ihavecripplingmemepression,386880,True,False
76561198049951543,235460,True,False
76561198027345977,225260,True,False
76561198027345977,49520,True,False
76561198027345977,42680,True,False
nova_prime,230410,True,False
nova_prime,730,True,False
fivewordsinfuckingneon,3830,True,False
76561198036618521,224260,True,False
76561198036618521,209160,True,False
gefiltefishegg,730,True,False
gefiltefishegg,440,True,False
76561198081891488,447500,True,False
76561198029310996,32470,True,False
76561198029310996,15620,True,False
TheWildKermit,252950,True,False
TheWildKermit,570,True,False
TheWildKermit,391680,True,False
nugyflex,294100,True,False
nugyflex,244850,True,False
nukem2000,43110,True,False
Nultz,241540,True,False
gourmetdeadthings,259080,True,False
gourmetdeadthings,209080,True,False
gourmetdeadthings,630,True,False
gourmetdeadthings,224600,True,False
gourmetdeadthings,1250,True,False
gourmetdeadthings,271290,False,False
gourmetdeadthings,4000,True,False
76561198096211787,261640,True,False
freshcake,252490,True,False
freshcake,221100,True,False
Goofen,730,True,False
nydac98,8930,True,False
Osiris5622,620,True,False
Osiris5622,271590,True,False
waytogoidiot,322330,True,False
waytogoidiot,318600,True,False
waytogoidiot,261030,True,False
76561198074860147,730,True,False
ocriativo,226320,True,False
iamhungryfeedme,6060,True,False
76561198090713504,440,True,False
76561198090713504,104900,True,False
o0Mongoose0o,245620,True,False
oakex,359050,False,False
oakex,4000,True,False
Asunabubba,440,True,False
spamnz,24740,True,False
spamnz,265930,False,False
spamnz,8870,True,False
76561198074557309,304930,True,False
76561198085457850,293540,False,False
76561198085457850,348490,True,False
76561198085457850,1840,True,False
76561198085457850,346110,True,False
76561198085457850,107410,True,False
76561198085457850,33930,True,False
76561198085457850,4560,True,False
76561198095265398,319630,True,False
76561198072912995,202970,True,False
76561198072912995,8870,False,False
Obvious_Failure,318530,True,False
Obvious_Failure,391540,True,False
zeldafan57,620,True,False
jtwh,304050,True,False
jtwh,440,True,False
jtwh,295550,True,False
jtwh,317360,True,False
jtwh,274900,True,False
Cartrz,550,True,False
Cartrz,440,True,False
76561198039283395,221100,False,False
76561198072331143,221100,True,False
Flatzone2,440,True,False
jcottle,222880,True,False
bingobrongo,440,True,False
overlordofgaming,221640,True,False
overlordofgaming,212680,True,False
76561198056288746,102840,True,False
fruity_ninja,218620,True,False
fruity_ninja,211820,True,False
fruity_ninja,55230,True,False
fruity_ninja,10090,True,False
linkocarinatime,252490,True,False
HiMyNamesZed,216150,True,False
qtdraws,730,True,False
aozytrolling,570,True,False
76561198080947173,291550,True,False
76561198080947173,219150,True,False
76561198083008209,43110,True,False
76561198083008209,219740,False,False
Pooptimemachine,313340,True,False
76561198075471497,99900,True,False
bumcraft123,730,True,False
twan-newn,730,True,False
twan-newn,440,True,False
twan-newn,400,True,False
76561198055524995,209000,True,False
Grozie,203160,True,False
76561198031838821,72850,True,False
greenday990310,305620,True,False
oldboss,730,True,False
76561198057988265,107100,True,False
ILOVEWEINERS,220240,True,False
randomaddressfornow,200510,True,False
randomaddressfornow,104900,False,False
randomaddressfornow,206190,True,False
76561198005999162,271290,True,False
76561198005999162,252490,False,False
76561198005999162,236390,True,False
76561198005999162,273350,True,False
Omega9001,375900,False,False
Omega9001,317400,True,False
Omega9001,413150,True,False
Omega9001,437220,True,False
Omega9001,40800,True,False
gamerbegamin,9350,True,False
omegavondoom,107100,True,False
omegavondoom,36000,True,False
omegavondoom,42910,True,False
76561198069070596,204360,True,False
76561198069070596,239220,False,False
76561198069070596,391540,True,False
76561198069070596,291550,True,False
76561198084047806,304930,True,False
76561197998356183,218620,True,False
76561198086699150,570,True,False
76561197972797551,252490,True,False
omnixbro,50650,False,False
76561198098284386,570,True,False
76561198054200662,105600,True,False
76561198255656942,218620,True,False
76561198054796819,358130,True,False
76561198064813230,374320,True,False
76561198064813230,49520,True,False
76561198064813230,219150,True,False
76561198064813230,238010,True,False
76561198064813230,730,True,False
ParalysedChook,105600,True,False
Onlyme88,221100,False,False
Onlyme88,730,True,False
Onlyme88,265550,True,False
Onlyme88,31700,True,False
Onlyme88,437220,True,False
Onlyme88,295110,True,False
76561198081848869,251060,True,False
76561198081848869,24240,True,False
76561198081848869,374301,True,False
76561198081848869,242860,True,False
76561198081848869,239030,True,False
76561198081848869,263400,True,False
76561198081848869,366660,True,False
76561198081848869,416130,True,False
76561198081848869,41700,True,False
OnyxHavok,250320,True,False
OnyxHavok,440,True,False
76561198047717614,570,True,False
kerserisasickcunt,221100,True,False
76561198083731654,230820,True,False
ooovegitaooo,730,True,False
76561198054613028,289130,True,False
76561198054613028,218230,True,False
76561198042884383,252490,True,False
76561198042884383,275850,False,False
76561198208354743,394380,False,False
76561198208354743,304930,True,False
76561198208354743,105600,True,False
76561198068420037,368860,True,False
76561198068420037,730,True,False
phantom02k,344760,True,False
OrackBobama,225540,False,False
76561198041174745,218620,True,False
kekles,287700,True,False
orbwalker,24980,True,False
orbwalker,49520,True,False
orbwalker,205100,True,False
orbwalker,48190,True,False
76561198033050980,107410,True,False
Orifromtheforest,332310,True,False
Orifromtheforest,214420,True,False
Orifromtheforest,359800,True,False
Orifromtheforest,346900,True,False
Orifromtheforest,4000,True,False
Orifromtheforest,440,True,False
76561198081120147,248570,True,False
76561198081120147,4000,True,False
76561198079293112,32500,False,False
76561198079293112,440,True,False
isoduo,264200,True,False
isoduo,294160,True,False
isoduo,230410,True,False
isoduo,208090,True,False
76561198036742033,440,True,False
76561198036742033,218620,True,False
76561198036742033,241930,True,False
76561198036742033,6060,True,False
76561198036742033,4920,True,False
76561198036742033,12210,True,False
76561198036742033,22380,True,False
76561198060029466,211420,True,False
orphoftheabyss,236430,True,False
Orphaned,570,True,False
Orphaned,318430,True,False
Orphaned,377160,True,False
76561197966298550,303210,True,False
ComputerTheGamer,304930,True,False
ComputerTheGamer,16730,False,False
ComputerTheGamer,270550,True,False
ComputerTheGamer,271590,True,False
ComputerTheGamer,218620,False,False
ComputerTheGamer,440,True,False
robsonrrs,304930,True,False
robsonrrs,91700,True,False
robsonrrs,208090,True,False
bigbeno37,383980,True,False
frozout,8870,True,False
frozout,34900,False,False
frozout,224540,True,False
frozout,209000,False,False
frozout,252490,True,False
frozout,213850,True,False
frozout,49520,True,False
frozout,221640,True,False
frozout,105600,True,False
76561198062385314,8870,False,False
76561198062385314,212580,False,False
76561198062385314,208650,False,False
76561198062385314,302510,True,False
76561198062385314,24740,True,False
76561198102485241,206420,True,False
76561198102485241,204360,True,False
76561198048261122,220200,True,False
76561198048261122,317400,True,False
cbxkapil,208200,True,False
cbxkapil,8850,False,False
UAMOOSE,219640,True,False
UAMOOSE,219890,True,False
UAMOOSE,227700,True,False
76561198086139632,222880,True,False
76561198086139632,236390,True,False
76561198086139632,242860,True,False
ozi10,211420,True,False
creative_url,45760,True,False
protatoSTALKER,252490,True,False
76561198045467294,378648,True,False
76561198045467294,207610,True,False
76561198045467294,72850,True,False
Fox_Hanyou_Mikoto,55230,True,False
Fox_Hanyou_Mikoto,209370,True,False
Fox_Hanyou_Mikoto,221380,True,False
76561198062477459,304240,True,False
76561198082177323,264610,True,False
76561198082177323,323500,True,False
76561198082177323,252950,True,False
76561198082177323,265630,True,False
76561198082177323,49520,True,False
76561198082177323,730,True,False
76561198082177323,218680,True,False
76561198147002164,368230,True,False
avigniate,440,True,False
76561198134824579,332310,True,False
76561198134824579,377160,True,False
76561198134824579,304050,True,False
76561198134824579,335240,True,False
76561198134824579,304930,True,False
76561198134824579,313690,True,False
76561198134824579,218230,True,False
SvnK7,239140,True,False
SvnK7,63380,True,False
padadula,440,True,False
PadukSteam,9480,True,False
PadukSteam,218680,True,False
76561198074311354,72850,True,False
SniperMortal,440,True,False
SniperMortal,349040,True,False
76561198004901938,730,True,False
76561198066026014,221100,True,False
samsul,570,True,False
samsul,245550,True,False
samsul,4000,False,False
samsul,248570,True,False
samsul,35720,True,False
samsul,440,True,False
palelord,201810,True,False
palelord,239160,False,False
Palony,33930,True,False
76561198022004951,289130,True,False
76561198022004951,440,True,False
76561198042193560,506590,False,False
76561198042193560,391540,True,False
76561198042193560,417860,True,False
76561198042193560,274900,True,False
